cycle,capacity,SoH,resistance,CCCT,CVCT,CCDT
250.0,1.0264216110398372,0.742877931666249,0.0891956090927124,5965.052698284962,2211.8094234950986,3467.953013918588
251.0,1.0262121528335741,0.7337072068817219,0.08984282612800598,5987.649465767368,2182.4848633883666,3466.624729412433
252.0,1.016820726396614,0.7428674314009307,0.09235496819019318,5908.407334052943,2350.2595143064245,3434.5160429649695
253.0,1.0172593983865705,0.752040679804429,0.09008852392435074,5848.85771429757,2397.492412722466,3437.6281969439733
254.0,1.0163005887586514,0.7520362971553989,0.09154483675956726,5851.235861381836,2403.599972806449,3431.1737938332953
255.0,1.0157200338956147,0.752017315026182,0.09162821620702744,5852.186712881332,2370.258748982844,3426.92004998427
256.0,1.0167515601500865,0.7611980559658742,0.091795414686203,5810.623861587344,2450.428502491195,3435.0482276649564
257.0,1.0237168577477918,0.7520358982384623,0.09227101504802704,5906.239223113371,2277.6690977779217,3451.338908463076
258.0,1.02417968361689,0.7428758721580355,0.0893583670258522,5933.254360016901,2240.514451973373,3454.5838617460104
259.0,1.0147891010358532,0.7520253107315965,0.09243908524513245,5870.797337629541,2394.508040413464,3418.7882070750056
260.0,1.0147232021027361,0.7520331156616955,0.09235496819019318,5795.216622957989,2454.928239715897,3419.5381452810834
261.0,1.0145386760608543,0.7520038349785643,0.09243908524513245,5809.889303372242,2424.663259152032,3418.3629149939807
262.0,1.014495301827025,0.7519610831479866,0.09316509962081909,5811.983737536648,2410.3046960848733,3418.5890413490706
263.0,1.0142994715102571,0.7519844335985346,0.09406082332134247,5792.576912933349,2449.9598764959956,3417.442970250675
264.0,1.0170017266378308,0.7428320589899454,0.09218720346689224,5858.472991993127,2297.1844132437836,3437.04866963721
265.0,1.02221615029194,0.7520071922861997,0.09081734716892242,5899.788485385099,2254.4513780514535,3440.9985938451428
266.0,1.0225760798690895,0.7428215393379916,0.08992457389831543,5913.414281812322,2231.780286365247,3442.8462538789026
267.0,1.0227089271244953,0.7428309253032868,0.09000647813081741,5920.071394705999,2219.6246529966884,3444.0469795576355
268.0,1.0228413040077546,0.7428367221932248,0.0891956090927124,5925.900357810635,2207.7189422071096,3445.4298079489963
269.0,1.022970031759964,0.742841851587155,0.08911444246768951,5934.104256034247,2190.375680893543,3446.6170557272853
270.0,1.023240347735711,0.7428308823349461,0.0891956090927124,5942.136828040297,2175.5014421739615,3448.924904275569
271.0,1.0232254039353506,0.7336807346318523,0.08765369653701782,5948.731109418499,2165.5800037616864,3448.6638838396175
272.0,1.0233660448775344,0.7336764344817972,0.0877336710691452,5953.356563673646,2152.9091022313223,3449.8651867398876
273.0,1.0231448739131979,0.7336773457814689,0.08838474005460739,5952.497771990602,2155.736529204354,3448.020130490244
274.0,1.0229917572158973,0.7336762885334379,0.08765369653701782,5949.966442388308,2155.9711052249186,3446.860601131164
275.0,1.0234639413317548,0.7336917318748529,0.0883043110370636,5958.547555292025,2129.331203172158,3450.5091429763706
276.0,1.023229950254388,0.7337006141986238,0.08911444246768951,5957.4834291522275,2139.783210430236,3448.7183900784585
277.0,1.0233507080911397,0.7336742798126524,0.08757387101650238,5958.546656522027,2134.958232224977,3449.8876658944646
278.0,1.0234031501477054,0.7336965648009548,0.0852966234087944,5964.470053740486,2122.9570875797654,3450.2405182647635
279.0,1.0236136172888703,0.7336782675687337,0.08838474005460739,5970.703172344831,2108.12954600394,3451.8970405880245
280.0,1.0174533828682002,0.7245196435701027,0.08757387101650238,5969.61211512459,2111.551311977615,3439.750692505506
281.0,1.007393295887648,0.7336670973612598,0.0906522199511528,5858.89464026544,2318.3857276677736,3403.476780233439
282.0,1.007991463596018,0.7428225385987258,0.09008852392435074,5793.221133654588,2363.413785427576,3408.179738473147
283.0,1.0070693623308502,0.7336363743548459,0.088546022772789,5818.8940878709545,2322.2922549308278,3401.5756886827876
284.0,1.0062557022978402,0.7336520496216907,0.08927691727876663,5789.971844651678,2360.2753796847537,3395.5092784766457
285.0,1.0080952977999167,0.7428440086748409,0.09090013056993484,5765.565026130178,2392.103089425538,3408.899412440369
286.0,1.0150064833290857,0.7336605511975346,0.08676299452781677,5870.181586939318,2207.140725914156,3425.059375229408
287.0,1.0154224722974103,0.7337004070016295,0.08765369653701782,5897.168060585158,2180.2982502956875,3427.7250268772477
288.0,1.0056060572069387,0.7336434855772203,0.09073470532894135,5832.71073654067,2335.0884934443748,3389.5701324688853
289.0,1.005302648441894,0.7428228755168469,0.09000647813081741,5752.377444774727,2399.852459419868,3387.665507167985
290.0,1.005341327110563,0.7428329576764822,0.09073470532894135,5766.221974953718,2355.057041580556,3388.364177423995
291.0,1.0052151120202526,0.7428236104799419,0.09146162122488022,5764.519626978785,2367.8382073232206,3387.3108794693835
292.0,1.0075409179356811,0.7336571096179078,0.0891956090927124,5789.772710969322,2263.388955334085,3405.5978233617498
293.0,1.0083052423483898,0.7428916523805007,0.08992457389831543,5844.259936600691,2221.9527244369965,3410.044717724086
294.0,1.0146753044544046,0.7428265717897675,0.09081734716892242,5725.815355715783,2548.7875929740267,3416.0256801134256
295.0,1.008734209387385,0.7428175457721181,0.09154483675956726,5806.329047383862,2475.5386660700533,3412.7606597343656
296.0,1.015813788452634,0.7520053124644693,0.09081734716892242,5784.922886574619,2516.2571115549545,3429.58641221566
297.0,1.0169928460920028,0.7428427614637024,0.08838474005460739,5872.552974321392,2329.199989255132,3437.322022321154
298.0,1.0171872266934694,0.7428273493022685,0.08846531063318253,5888.338831910689,2299.904213984075,3438.6907679845317
299.0,1.0066812123192341,0.7428052931014894,0.09008852392435074,5817.814691217354,2455.7732700164343,3397.473124970653
300.0,1.0065719391841477,0.7428523676447097,0.09090013056993484,5742.469580543431,2499.1472700252925,3396.935282783612
301.0,1.0061508418014125,0.7520243584650945,0.09243908524513245,5748.267764186123,2479.5225847863476,3393.2681492678967
302.0,1.0058610860762274,0.7520037663758516,0.090170718729496,5739.220727837848,2480.600990525214,3390.9675822772406
303.0,1.0060014658935024,0.7519910891308252,0.09252335131168365,5715.520490333598,2521.8502545683004,3394.206901588026
304.0,1.0084622902776068,0.742828802042903,0.08838474005460739,5796.099189450251,2347.6520750655473,3411.5933229739894
305.0,1.0138830933847256,0.7428426705957294,0.08846531063318253,5831.303470465617,2308.5749170991185,3414.712321741041
306.0,1.013968099181708,0.7428351823167009,0.0891956090927124,5842.382816324534,2286.7009948694904,3415.7216917512123
307.0,1.013993837825036,0.7428216718529811,0.0891956090927124,5849.430495725101,2269.107754967379,3416.303463643155
308.0,1.014211864283601,0.7428368226553113,0.0906522199511528,5856.259120088129,2256.4833160411217,3418.490217547951
309.0,1.0141954769259278,0.7336788044600309,0.09048769623041153,5864.197391713562,2235.780462885974,3418.3588036928268
310.0,1.0141324833227325,0.7336557230053953,0.08838474005460739,5868.8543497258215,2226.2655264066125,3417.893899965624
311.0,1.0140324922631083,0.7336835215666057,0.08911444246768951,5865.27703259085,2228.1563122567313,3416.79963101857
312.0,1.0139572813520457,0.7336805500246811,0.08684208989143372,5865.777514470654,2222.390994200192,3416.0462196264125
313.0,1.0137901324478582,0.7336532608948239,0.08903343230485916,5864.652666794165,2219.656461172446,3414.9627294383827
314.0,1.0135933251725855,0.733672851895095,0.08749417960643768,5877.07465192824,2232.453437585209,3413.2458237359533
315.0,1.0135980079987423,0.7336716122047646,0.08822403848171234,5865.2939597635705,2206.813690085255,3413.328162112797
316.0,1.013552219322753,0.7336883758417287,0.08749417960643768,5866.326071578718,2196.8138751696097,3413.0935174968326
317.0,1.0133455885687863,0.7336930031207659,0.08684208989143372,5880.82710295578,2209.2046407851158,3412.0577384443022
318.0,1.01314365013501,0.733665752924871,0.08822403848171234,5868.374405547336,2189.79874265095,3411.283186391229
319.0,0.9978711928911943,0.7336443604542645,0.08984282612800598,5802.839926200337,2328.588834900467,3371.3609571231063
320.0,0.996719450957507,0.7336272433542632,0.09073470532894135,5703.565581276838,2426.086372703896,3361.6727099310374
321.0,0.9964280446911205,0.7428342975116573,0.09000647813081741,5690.440739537764,2419.117913163558,3358.4230268393876
322.0,0.9903364340419616,0.7336805347732769,0.09154483675956726,5680.597150860995,2432.086185683962,3352.3926106793806
323.0,0.9891596882227053,0.7336545305569788,0.09154483675956726,5651.565607532219,2472.397780010593,3343.944969395001
324.0,0.9986291173241679,0.7336783902894973,0.09073470532894135,5700.223742506292,2332.3402575950604,3377.620435000339
325.0,1.004433984537184,0.7245080333235974,0.08911444246768951,5773.962528419681,2269.7328202273347,3382.7482507833047
326.0,0.9963719741846124,0.7336518104774417,0.0891956090927124,5790.432595384307,2211.7643702736823,3359.1275163674727
327.0,0.9887604111658148,0.7336507682441223,0.09000647813081741,5659.926035425975,2459.1951146311476,3341.279246150807
328.0,0.9887955724465304,0.7336487231287261,0.09081734716892242,5638.628565918887,2465.741982981446,3341.937452858023
329.0,0.9880703208997488,0.7336440865345822,0.09081734716892242,5631.4098820174695,2474.8352741307463,3335.972382034757
330.0,0.9881639128567832,0.7336457067522157,0.09162821620702744,5625.613143015304,2465.8514426235342,3337.1933956738794
331.0,0.9958036768523265,0.7336675287653427,0.09000647813081741,5616.894725290709,2485.3364072958357,3355.615908628446
332.0,0.9963216862571749,0.7336708003334895,0.09008852392435074,5722.836877456575,2292.809734287788,3361.2966765803867
333.0,0.9965881168420149,0.7336341552451962,0.08927691727876663,5738.088048357109,2283.8575686315307,3363.533192164032
334.0,0.9872799588894782,0.724478212350557,0.090170718729496,5671.4264924133895,2436.4143423069618,3327.0752577836975
335.0,0.9812322081350516,0.7244600583005627,0.09243908524513245,5593.440722158237,2496.7254622401088,3325.3166397130117
336.0,0.9806531260111739,0.733656114357994,0.09171174466609955,5596.300805937091,2475.0850705904886,3318.9127646352863
337.0,0.9808617543416331,0.7244827688527632,0.09008852392435074,5580.050428075367,2501.443974299007,3320.6225238881307
338.0,0.986848856155223,0.7428158378823384,0.09461318701505661,5576.394502498908,2509.8344837804325,3326.003183137276
339.0,0.9893851532734796,0.7336477688397623,0.0891956090927124,5658.554552909685,2343.7150555364788,3347.37223901134
340.0,0.9899242114487227,0.7245473863550056,0.0891956090927124,5699.009674540488,2307.1225415974623,3350.3444335060194
341.0,0.980670637152282,0.7245359250191934,0.09308040887117386,5658.212524579605,2411.6179295817856,3318.8859715913422
342.0,0.9876057896396073,0.733630367575288,0.09008852392435074,5561.364423923472,2575.1306691454083,3331.3533151411157
343.0,0.9871285872282548,0.7336304610726413,0.09235496819019318,5602.44143266834,2531.9437892925453,3326.0427626499586
344.0,0.9798390804339854,0.7336194740534895,0.091795414686203,5576.1134669518615,2548.365013771632,3312.808602574678
345.0,0.9887487032321779,0.7336475589234603,0.09081734716892242,5606.834015967484,2416.83804988279,3342.9831746082345
346.0,0.989442251069636,0.7244896706192301,0.09008852392435074,5678.977160080503,2350.1992966805774,3347.751073600346
347.0,0.9805879735918717,0.7244631567061495,0.09090013056993484,5695.39982789183,2319.260740624326,3318.7953454924864
348.0,0.9788625497473725,0.7244597327114685,0.09235496819019318,5554.457062292946,2553.114776286282,3304.598236755759
349.0,0.9789177647548614,0.7336574414348519,0.09162821620702744,5548.144785391676,2518.3185327558895,3305.2053396516276
350.0,0.9785663118667998,0.7336330510748663,0.09090013056993484,5544.2231217491935,2526.006315200182,3302.2252891718235
351.0,0.9720475801196982,0.7244490571838833,0.09171174466609955,5534.925823601516,2521.7400500346994,3294.8269117892924
352.0,0.9805258335002296,0.733653578069615,0.09154483675956726,5529.550722636035,2509.070113549533,3319.1756345677277
353.0,0.9867903186191463,0.724483430736763,0.09073470532894135,5623.022822193758,2380.6666535083787,3326.5047747967765
354.0,0.9869358069034702,0.7244759280519696,0.08992457389831543,5643.367621027399,2353.1675771187292,3328.442276029993
355.0,0.9869974104743844,0.7244894926896425,0.09146162122488022,5649.805782727344,2336.1682510425744,3328.967732337187
356.0,0.9870931253739523,0.7245016608180266,0.08992457389831543,5653.9156172545045,2333.637176365766,3329.958299157879
357.0,0.9875769748547524,0.7244866777142352,0.08992457389831543,5661.822564114031,2314.4816454737156,3334.9290743664023
358.0,0.987766753393149,0.7244823862994972,0.08992457389831543,5682.307796661713,2283.9043140203576,3336.5324259663757
359.0,0.9879057636929246,0.7244885492624153,0.0891956090927124,5689.1676752097555,2271.5922284798,3337.6644225608616
360.0,0.9880260928986186,0.724505317480858,0.08838474005460739,5693.933923106088,2263.4517693959933,3338.4472520279232
361.0,0.988054581564531,0.7244949169112096,0.08911444246768951,5697.137574526132,2256.796003960655,3338.727188997931
362.0,0.9880638015610195,0.724499169725941,0.08846531063318253,5700.606713232177,2249.2496759242495,3338.720962020365
363.0,0.9880478453308633,0.7244946360907429,0.08749417960643768,5702.49763021915,2243.406029900332,3338.6500646471977
364.0,0.9880156212168558,0.71529960256754,0.08846531063318253,5703.0919582023635,2239.421808168816,3338.7170006646775
365.0,0.9880945853596906,0.7153473642702299,0.08757387101650238,5706.248355074553,2231.7032942772494,3339.0629036968458
366.0,0.9882878104161201,0.7153286400791737,0.08676299452781677,5708.796170494577,2227.266263852245,3340.638426734833
367.0,0.988051722660079,0.7153262992123541,0.08895256370306015,5727.077981156879,2239.8908847420244,3338.7817790868576
368.0,0.9877689739534214,0.7153354534299805,0.0883043110370636,5711.828605671122,2217.5168491058284,3336.9121193162864
369.0,0.9713551397546277,0.7153155885551735,0.09162821620702744,5608.037985765608,2446.1955145277316,3288.075013147376
370.0,0.9706076201936834,0.7244844030557016,0.0893583670258522,5519.599435972748,2491.194382196758,3282.4788829487516
371.0,0.9702660331772943,0.7244750723861062,0.09000647813081741,5510.1149261107785,2490.5384095260524,3279.96905653883
372.0,0.9698585981032344,0.7244722700311277,0.09154483675956726,5500.193208317272,2503.694372007507,3276.185213209945
373.0,0.9695250191367522,0.7336653917245554,0.09308040887117386,5475.849651332945,2541.5216028058203,3273.228630832862
374.0,0.9782195802637865,0.7153194988768294,0.088546022772789,5547.057276544976,2366.2621995719965,3302.1966125268373
375.0,0.9788754465180952,0.7245050007601207,0.08765369653701782,5607.496940694924,2322.2319891398656,3307.9964611206087
376.0,0.9698409525179913,0.7153123880354373,0.090170718729496,5598.935382647847,2359.9005661791307,3276.1279572827043
377.0,0.9629003672630597,0.7152987476709785,0.09243908524513245,5474.521861837944,2541.615609945613,3264.6832642582012
378.0,0.9690528886991612,0.7152481443932354,0.09171174466609955,5473.772331818531,2496.6011632036534,3268.2369080364588
379.0,0.9624270907348154,0.7152897777105953,0.09162821620702744,5474.631558049703,2504.632217100996,3259.5072959146346
380.0,0.9612906387587777,0.7152925534567196,0.09324995428323746,5451.725698304188,2512.2411860428983,3250.090418581909
381.0,0.9704289134398695,0.7244912692735845,0.09008852392435074,5446.647553635237,2490.0247477628873,3282.9986669599894
382.0,0.9720281316604026,0.715322841428419,0.09081734716892242,5561.450210059003,2353.356693530106,3293.9743162178784
383.0,0.9710274055691549,0.7153212857661242,0.0891956090927124,5590.685926555074,2316.233154232439,3286.7174856443307
384.0,0.9613023964887242,0.706145443326673,0.09243908524513245,5503.94548898522,2472.0702133787563,3249.9937477512285
385.0,0.9613913364563892,0.7153141349872455,0.09154483675956726,5437.835552852892,2507.179103465518,3251.526485628565
386.0,0.9619237057283837,0.7152957297005187,0.09154483675956726,5447.444927601435,2492.866964135552,3256.57417876448
387.0,0.9612168294183128,0.7152560200695147,0.09171174466609955,5447.757151619764,2505.991400604602,3251.2155468906276
388.0,0.9617217069654501,0.7152423349766751,0.091795414686203,5434.632707692217,2514.772622045479,3256.217543085688
389.0,0.9703700798736661,0.7152610548553178,0.08992457389831543,5510.9475118105765,2360.2002261942253,3283.516605529003
390.0,0.9710524433317429,0.7153001683102298,0.0891956090927124,5566.811632703873,2317.4202491733013,3287.7746306883637
391.0,0.9696230263834539,0.7152654824315698,0.09162821620702744,5444.162389040377,2695.816258733691,3270.8869220398865
392.0,0.9693632572348891,0.7244265289088567,0.09252335131168365,5449.50651517706,2630.28588056811,3270.5585611687056
393.0,0.9625957474778958,0.7152624426939084,0.09316509962081909,5518.932416124033,2416.0564959699623,3260.808125351312
394.0,0.9611350790908408,0.7152575517474378,0.09388980269432068,5411.022227550973,2632.0197606457587,3248.2176158419607
395.0,0.960562596576569,0.7153017197820501,0.09324995428323746,5385.256542856812,2648.706879680889,3240.1650228005237
396.0,0.9605199091503703,0.7152986956762022,0.09243908524513245,5376.42831308685,2634.754154155744,3240.8922746446915
397.0,0.9603391376101094,0.7152623440781087,0.09171174466609955,5383.975775415267,2612.973434575775,3239.8741531873093
398.0,0.9537056241037136,0.7152818424793818,0.09324995428323746,5382.632044028185,2609.1767138545547,3236.090158366016
399.0,0.953132292701464,0.7244340512095037,0.09397523105144501,5373.0380014470575,2610.957697538892,3227.9285818492936
400.0,0.9619391992843658,0.7244572333079422,0.09308040887117386,5374.022403720446,2575.3501965101605,3257.457404785251
401.0,0.9628783066625226,0.7152807883829986,0.09081734716892242,5472.198056299545,2456.931483034641,3264.736707058313
402.0,0.9688040597530231,0.7152783518527814,0.09008852392435074,5492.307987585969,2430.3854609345435,3267.382618697098
403.0,0.9688642892072772,0.7152691046614414,0.09218720346689224,5503.746087725944,2411.5110490325897,3268.6794677869475
404.0,0.9689266272807916,0.7152722301413887,0.09081734716892242,5509.137439428276,2395.4958154778287,3269.2655309287948
405.0,0.9689735903065505,0.7152770542863476,0.09073470532894135,5513.293996958557,2388.965063735028,3269.9626129411336
406.0,0.9690136844446583,0.7061103768896595,0.0905698835849762,5518.075891100132,2376.2938084179186,3270.605486062821
407.0,0.9525782330817048,0.6970116412297309,0.08846531063318253,5394.190590379062,2559.908313116586,3222.7321587298866
408.0,0.9517306856880823,0.6969903400277271,0.0893583670258522,5419.347336743258,2430.567316490393,3213.9965746182934
409.0,0.953229968721245,0.7061813555500739,0.08927691727876663,5377.080495449794,2482.254350278581,3230.4235417536293
410.0,0.953804965423058,0.6970113445927708,0.08992457389831543,5458.104859753388,2350.822024648449,3236.1399847903376
411.0,0.9537991114043858,0.6970084982560939,0.08838474005460739,5469.825260977981,2326.979096461553,3236.3809530207
412.0,0.9433205998068812,0.6878304910244396,0.09081734716892242,5419.743133943957,2437.5045064788646,3190.43497547679
413.0,0.9429020531602065,0.6969894579409315,0.09008852392435074,5339.799455112559,2442.91040031155,3187.1587533790735
414.0,0.9433696568148071,0.6878398453660917,0.0906522199511528,5337.191569854738,2443.8956471091224,3192.655035683638
415.0,0.942927884279844,0.6878383978710375,0.09081734716892242,5357.755289673063,2406.2712810981902,3187.8993192344788
416.0,0.9423491884146928,0.6878169822233101,0.09081734716892242,5339.052435977894,2422.9894446564867,3180.261380324606
417.0,0.951002610484714,0.6970142328425275,0.09137854725122452,5355.007096630463,2368.1028389395215,3208.762289125967
418.0,0.9511630947877241,0.6878514592630596,0.08846531063318253,5418.669963821201,2333.744979085517,3211.1695937495097
419.0,0.942987486890527,0.6786747808060005,0.08992457389831543,5425.796470779023,2315.3395279879624,3188.931576387811
420.0,0.9347610714278018,0.6878289199684754,0.09235496819019318,5328.974951260665,2435.5986913210654,3166.352967354731
421.0,0.9344902213289143,0.6878320079656769,0.09227101504802704,5299.692680462787,2435.8015582481166,3164.093653180171
422.0,0.9349772104548064,0.6878425314183312,0.09008852392435074,5305.458823648252,2407.6777085625217,3168.8896320960775
423.0,0.9349701234514671,0.6878778627592639,0.09081734716892242,5312.772022853605,2399.1781528638967,3169.0260492797825
424.0,0.9348024105141693,0.6878565379323002,0.09081734716892242,5295.0060315710725,2454.3331716962566,3168.0252819418965
425.0,0.9434640075108637,0.687872664947712,0.08927691727876663,5346.93450616271,2347.103976999584,3195.7767917230667
426.0,0.9438785807432131,0.6878636776199718,0.08984282612800598,5397.000047887268,2331.7456251504773,3199.227514476981
427.0,0.9339827265464131,0.6786954545145922,0.09000647813081741,5406.095199685369,2319.8054332946485,3158.4067112575867
428.0,0.9256383000699394,0.6786980006175356,0.08943998068571091,5257.6613528577145,2492.2693187205878,3134.1752773656626
429.0,0.9262800908523765,0.6786633233070885,0.09235496819019318,5232.2558780841355,2466.3796853125677,3144.4941586930654
430.0,0.9331668558981405,0.6786633176772421,0.09154483675956726,5252.42740299867,2457.3794931733282,3150.1697521404712
431.0,0.9256357469917762,0.6786540459393281,0.09162821620702744,5259.115252855758,2465.270235274569,3136.3759104451165
432.0,0.9342416970091463,0.6878314902488876,0.090170718729496,5217.598244776367,2531.300744248496,3165.0941582253436
433.0,0.9354567009012361,0.6878395240985588,0.09000647813081741,5332.575379729038,2374.3846247282345,3176.599565130484
434.0,0.941984863102527,0.6878349064337015,0.08765369653701782,5352.233779574395,2358.2137340472545,3179.5246801030007
435.0,0.92502520954754,0.6694757318612607,0.09000647813081741,5300.2922727172845,2475.9261295510805,3129.174049424706
436.0,0.9170940910631666,0.6786525252733115,0.09227101504802704,5195.894733478199,2526.3622799068107,3118.0807473741006
437.0,0.9246270138473487,0.6786509926151348,0.0909830704331398,5190.661388108041,2492.8161117200507,3125.232919602073
438.0,0.9254416831813139,0.6786385551000773,0.09090013056993484,5218.145789271628,2462.5670949855703,3136.2408108409727
439.0,0.9244999059612374,0.6786585673957104,0.09308040887117386,5232.239955939993,2474.222704434884,3123.8401364610763
440.0,0.9334396098223897,0.6786641947281034,0.09000647813081741,5223.7395030918415,2456.9446880377945,3157.3447587972623
441.0,0.9340673193180283,0.6878440788252729,0.09081734716892242,5308.059998866753,2392.5251360152615,3164.048920075351
442.0,0.9343500111438409,0.6878578799928081,0.08992457389831543,5327.8429446079535,2368.3384464021074,3166.395533490635
443.0,0.9345138910251076,0.687842600426008,0.08927691727876663,5331.9691791691,2363.6357611260028,3167.7982211275958
444.0,0.934556644867689,0.6878520129374286,0.0877336710691452,5335.391503712803,2360.94856618403,3168.0408765644534
445.0,0.9346978281409001,0.6878351508398568,0.0906522199511528,5341.658190692542,2343.7615029149456,3169.262238280673
446.0,0.9350437975990095,0.6786652446179944,0.08992457389831543,5345.909372496419,2337.6998820067383,3172.162554629147
447.0,0.934944448548925,0.6786667876133591,0.08838474005460739,5354.238720555557,2327.137954395439,3171.2728952356265
448.0,0.9347993515343898,0.6786847637749316,0.08984282612800598,5353.098161995877,2329.1847069847863,3170.132182374713
449.0,0.9347405940614617,0.6786759242843857,0.0891956090927124,5351.332912672078,2326.809722678503,3169.599744582083
450.0,0.9345056636073135,0.6786682938021,0.08765369653701782,5347.645278354408,2330.637903612049,3167.878741859109
451.0,0.9343738920587373,0.6786637734994334,0.08684208989143372,5346.77041383303,2325.7317301884177,3166.6733907524613
452.0,0.9342168795323017,0.6786802365324509,0.09000647813081741,5341.426705670194,2331.0440329735284,3165.01583493012
453.0,0.9341498718018056,0.6786758019014483,0.08838474005460739,5339.833203248039,2330.028776537103,3164.637387649389
454.0,0.934076369839527,0.678671476722625,0.08992457389831543,5339.974878591602,2328.4822493523825,3164.1748364331434
455.0,0.9340107060010231,0.678682194317229,0.088546022772789,5338.631426558597,2328.1230803411454,3163.3506104642292
456.0,0.9339119414459764,0.6695250083598252,0.08992457389831543,5337.83493400563,2322.748205862823,3161.9931785950903
457.0,0.926269527078523,0.6603103050875252,0.09008852392435074,5229.491817794418,2606.050659507,3141.2347485412865
458.0,0.9250881751710807,0.669491434313166,0.09081734716892242,5243.46054850029,2485.3955961365136,3127.9675618297333
459.0,0.9334998145234946,0.6786656434204181,0.09081734716892242,5189.6469332476045,2567.582744808773,3155.1285394973675
460.0,0.9341099877779157,0.678671612040014,0.09000647813081741,5306.5479355391,2380.933050892425,3162.698106498545
461.0,0.9341233454964004,0.6786664656242999,0.09146162122488022,5318.563906235562,2369.4494153313353,3163.114210470754
462.0,0.9166444295028446,0.6694896700428218,0.09154483675956726,5252.763687010272,2509.645502072475,3104.0419144911575
463.0,0.9160976843359191,0.6694835894352489,0.09252335131168365,5135.865907182539,2551.940829827523,3098.831969097693
464.0,0.9160936718209347,0.6694472984029762,0.09162821620702744,5143.351184130384,2521.8947872878925,3099.9782494755927
465.0,0.9160102833811344,0.6694718644639526,0.09162821620702744,5151.038839796645,2506.86389017124,3099.0050080407527
466.0,0.9243961342717152,0.6786389372503545,0.09162821620702744,5147.242726634169,2460.0404123519984,3124.3668841537
467.0,0.9250775055914825,0.6694689019634654,0.09073470532894135,5243.112253036248,2397.3709498872195,3133.572078321231
468.0,0.9242888510923145,0.669469079819893,0.09000647813081741,5262.880434182647,2380.6221485172573,3122.523455157934
469.0,0.907863279433507,0.6694337709114457,0.09073470532894135,5125.352685679245,2507.2081893549475,3080.544814687164
470.0,0.9074388779675455,0.660286194840923,0.09243908524513245,5117.74349275307,2500.4578303554154,3074.4064076102804
471.0,0.9068267772848303,0.6602706689620157,0.09316509962081909,5090.008284912357,2538.691678061412,3063.3519484644057
472.0,0.9163830184275225,0.6694564376906902,0.09008852392435074,5118.449069225491,2438.9625527115713,3107.0441876596014
473.0,0.9170138814407273,0.6694533458970086,0.09000647813081741,5205.002361704392,2411.2141171524418,3113.048845248908
474.0,0.9079070019449429,0.6602958935739269,0.08984282612800598,5221.6605109677475,2389.1995162016246,3084.613668416714
475.0,0.8987291404555128,0.6602949648620677,0.09162821620702744,5092.852608381305,2540.0036795840424,3050.01376567196
476.0,0.8987431298467629,0.6694702958498377,0.09171174466609955,5035.16331855359,2572.8628319134878,3054.7667960951803
477.0,0.8987308336451023,0.660292271776601,0.09154483675956726,5064.9172152322135,2527.8954159351706,3055.28127386485
478.0,0.8803555737246227,0.6510935861247469,0.09388980269432068,5012.320477638394,2628.0479617325473,3005.9058248800575
479.0,0.880332321012715,0.651090530468508,0.09495817124843597,4870.691681338823,2776.7634810881573,2985.469961505034
480.0,0.8987302067449677,0.6602882252783872,0.09162821620702744,4942.274483320245,2566.4272941661766,3058.98889601446
481.0,0.9068602307169679,0.66947108958016,0.09154483675956726,5084.23261117714,2505.5545523626497,3069.1968974724878
482.0,0.889523496810908,0.6511015316520476,0.09162821620702744,5108.6563668838935,2410.992777835403,3020.3854895884288
483.0,0.8711782747099857,0.6510867511460059,0.09640562534332275,4887.051370700297,2776.856994607253,2968.461597946647
484.0,0.8711527010527841,0.651073544671834,0.09406082332134247,4804.066340342688,2807.090971620346,2969.1098900358193
485.0,0.8711680306057458,0.6510919240301629,0.09487169235944748,4800.473056784016,2813.7335330705973,2958.723565616936
486.0,0.8711967972223283,0.6511068061339141,0.09721575677394867,4775.5353738408885,2840.402794174268,2953.4236697152955
487.0,0.8711803429506728,0.660265321284689,0.0942324623465538,4751.534776407236,2873.901805149275,2965.265582669177
488.0,0.8895333870961856,0.6602741045868484,0.0926077663898468,4881.524033576483,2652.53419113328,3022.9495913658757
489.0,0.8977800557693958,0.6602941492565223,0.09243908524513245,4993.183146390424,2588.254977466888,3035.867098363349
490.0,0.8980756709439232,0.6602776056219238,0.09235496819019318,5027.387600961258,2547.3968430424575,3042.615032150701
491.0,0.8983429355253587,0.6602778678100797,0.090170718729496,5047.65473074012,2526.213221674494,3046.63454281172
492.0,0.8986076975883235,0.6602916147148991,0.090170718729496,5058.4836069110315,2507.038964318228,3049.412778298545
493.0,0.8987548897506132,0.6511439546301446,0.09000647813081741,5073.453794191591,2482.667386265064,3057.617076080409
494.0,0.8987646445606167,0.6603209129297833,0.09154483675956726,5098.315306125267,2453.9456836313475,3059.2647499610903
495.0,0.8987509704010407,0.660305604291181,0.09235496819019318,5102.441034638323,2445.760494986258,3060.888738230453
496.0,0.898758281652376,0.6511303953305443,0.08927691727876663,5109.207593430183,2428.948799272417,3056.5058412242215
497.0,0.8987365778776639,0.6511269985540988,0.09000647813081741,5086.878772347525,2467.182367711328,3053.2368895885884
498.0,0.8987792661903926,0.6603310668339512,0.09073470532894135,5081.613090445462,2466.7446332989493,3051.6090597543516
